time0,accel
0.0,0.0
0.003,0.05
0.0061391818017907515,0.1829734358264048
0.00788123133086859,0.277667428473805
0.00962328085994643,0.4264722740625828
0.011365330389024268,0.7815747464903424
0.013107379918102109,1.322683275904062
0.01461187723866934,2.1022177510907127
0.015878822350725953,2.9392450075275747
0.01706658339327902,3.76298611703686
0.018175160366328557,4.576098309004095
0.01928373733937809,5.367952665887209
0.020313130242924086,6.181950600982958
0.021342523146470078,7.015434884905794
0.02237191605001608,7.893206325253864
0.02332212488405853,8.686832168393991
0.024272333718101,9.492858415333188
0.02546009476065407,10.321618735903996
0.027043776150724834,11.022053665645103
0.028785825679802677,11.39068385130821
0.030527875208880517,11.454940489176089
0.032269924737958346,11.339954926675668
0.03401197426703619,11.30275371527847
0.03575402379611404,11.610509191382526
0.03749607332519187,12.22940207189948
0.03923812285426972,12.922697375210817
0.040980172383347564,13.693777029625371
0.04224711749540417,14.270733999112757
0.04462263958051031,14.857160367864886
0.046364689109588166,14.931562790659273
0.048106738638666005,14.732029020437963
0.04984878816774384,14.383690404627878
0.05159083769682168,14.102990354994503
0.05333288722589951,13.913602369699705
0.055074936754977356,13.744505954257916
0.05681698628405519,13.629520391757495
0.05855903581313304,13.622756535139828
0.06030108534221088,13.74619691841233
0.06204313487128872,13.849345731831823
0.06378518440036655,13.913602369699705
0.06552723392944439,13.903456584773195
0.06726928345852223,13.839199946905318
0.06901133298760008,13.717450527787229
0.07075338251667791,13.544972184036595
0.07178277542022392,13.299782381646004
0.07439584971384068,13.044446794328913
0.07613789924291853,12.88887809212246
0.07787994877199636,12.719781676680675
0.0796219983010742,12.550685261238876
0.08136404783015203,12.351151491017568
0.08310609735922987,12.141471935869744
0.08484814688830772,11.921646595795425
0.08659019641738555,11.69505739910342
0.0883322459464634,11.458322417484922
0.09007429547554123,11.2486428623371
0.09181634500461908,11.160712726307374
0.09355839453369692,11.160712726307374
0.09530044406277476,11.106601873365996
0.0970424935918526,10.940887386233044
0.09878454312093043,10.677096978143853
0.10052659265000828,10.38963307189281
0.10226864217908611,10.09202338071526
0.10401069170816396,9.801177546155388
0.1057527412372418,9.503567854977838
0.10749479076631964,9.24315937519748
0.10923684029539749,8.972605110490619
0.11097888982447532,8.678377347621904
0.11272093935355317,8.374003799826681
0.114462988882631,8.0730121803403
0.11620503841170886,7.778784417471577
0.11794708794078668,7.474410869676369
0.11968913746986452,7.149745752028132
0.12143118699894237,6.808170992835713
0.1231732365280202,6.459832377025627
0.12491528605709805,6.101347976289034
0.12665733558617587,5.7394816472436005
0.12839938511525373,5.337032178492144
0.13014143464433156,4.907527283270007
0.13188348417340942,4.383328395400447
0.13362553370248723,3.83207408106022
0.1353675832315651,3.341694476279031
0.13710963276064292,2.891898011203871
0.13885168228972075,2.462393115981726
0.1405937318187986,2.0058327942888994
0.14233578134787644,1.4511965516398249
0.14407783087695428,0.7612831766373276
0.1458198804060321,0.1897372924440716
0.14756192993510997,0.0443143751641414
0.14922479539468425,0.1082328202011382
